iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/uom-geoscience/M3-PER-TON,cubic metres per tonne,m³/t,"A measure of concentration. The number of cubic metres of a fluid contained within one tonne of host material. Cubic metres per tonne (m³/t) is a unit of measurement used to express the density or specific volume of a substance. It represents the volume of a substance in cubic metres (m³) per metric tonne (1000 kilograms) of that substance. It is commonly used in various fields, including chemistry, engineering and materials science, to quantify how much space or volume a substance occupies in relation to its weight or mass.",m³_t,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/MegaCARAT,million carats,Mct,"A multiple of the unit carat (ct). Equal to 1 000 000 (or 10⁶) carats, and with a mass of 200 kg.",,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/MegaTON_LONG,million long tons,Mlt,A measure of mass equivalent to 1 000 000 lt (weight ton or imperial ton).,"Mt_LONG|Mt{long}|million imperial tons|million weight tons",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/MicroGAL,microgal,µgal,Microgal (μGal) is a unit of acceleration equal to one-millionth of one Gal or 10⁻⁶ Gals.,,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/MicroM-PER-SEC2,micrometre per square second,µm/s²,"The micrometre per square second (µm/s²) is a unit of acceleration and is often called the 'gravity unit'. As acceleration, the unit is interpreted physically as change in velocity or speed per time interval, that is, micrometre per second per second.","g.u.|gravity unit|gu|micrometre per second squared|µm/s²|µms⁻²",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/MicroW-PER-M3,microwatt for cubic metre,µW/m³,"A volumetric measure of the rate of radiogenic heat production, corresponding to 0.000001-fold of the International System of Units (SI) derived unit watt divided by the power of the SI base unit metre with the exponent 3.","microwatt per cubic meter|µW/m³|µW_m³|µW·m⁻³",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/MilliJ-PER-KiloGM,millijoules per kilogram,mJ/kg,The amount of energy produced by the complete combustion of a material or fuel. Measured in millijoules per kilogram (mJ/kg). Also defined as 0.000001-fold of the International System of Units (SI) base unit joule divided by the unit kilogram.,"MJ_KG|MJ_per_kg|mJ_kg",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/NanoGY-PER-H,nanogray per hour,nGy/h,"A measure of radiation dose, expressed as nanograys per hour. The gray (Gy) is an International System of Units (SI) unit for the measurement of radiation exposure, equivalent to the energy 'deposited' in a kilogram of a substance by the radiation. Exposure is also referred to as absorbed dose. The important concept is that exposure is measured by what radiation does to substances, not anything particular about the radiation itself. The gray is a large unit and for normal radiation protection levels a series of prefixes are used: nanogray (nGy) is one billionth of a gray (1/1 000 000 000), microgray (µGy) is one millionth of a gray (1/1 000 000), milligray (mGy) is one thousandth of a gray (1/1000).","DU (nGy/h)|absorbed dose units|dose rate|dose units|nGy_h",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/OZ_TROY-PER-TON_LONG,troy ounce per long ton,oz{troy}/ton,A measure of concentration. The number of troy ounces of a material of interest within the mass of 1 lt of total material.,"OZ-TR/TL|Troy Ounce Per Long Imperial Ton|oz{troy}_ton|oz t/ton",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/OZ_TROY-PER-TON_SHORT,troy ounce per short ton,oz{troy}/st,A measure of concentration. The number of troy ounces of a material of interest within the mass of 1 st of total material.,"OZ-TR/TS|Troy Ounce Per Short Imperial Ton|oz{troy}_st|oz t/st",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/PER-CentiM,reciprocal centimetre,cm⁻¹,"Reciprocal of the 0.01-fold of the International System of Units (SI) base unit metre. It is used to measure wavenumber in spectroscopy and most chemistry fields, and is defined as the number of wavelengths per unit distance, typically centimetres (cm⁻¹).","/cm|reciprocal centimeter",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/PHI,latitude degree,ϕ,"Latitude degrees are the units of measurement for the angular distance of a place north or south of the earth's equator. Lines of constant latitude run east and west, parallel to the equator, and range from 0 degrees at the equator to 90 degrees at the North or South poles. There are different kinds of latitude — geocentric, astronomical, and geographic (or geodetic) — but there are only minor differences between them. In most common references, geodetic latitude is implied. Geodetic latitude is the arc subtended by the equatorial plane and the normal line that can be drawn at a given point on Earth’s surface. It is measured in degrees, minutes and seconds or decimal degrees, north or south of the equator. Geodetic latitude angles are usually denoted by the Greek lowercase letter phi (ϕ or φ), with uppercase N or S to indicate whether the location is in the Northern or Southern hemisphere. One degree of latitude covers about 111 km (69 mi) and can be further divided into 60 minutes and 60 seconds.",phi,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/SCM-PER-DAY,standard cubic metre per day,SCM/d,"The standard cubic metre per day (SCMD or SM³/d) is the molar flow rate of a gas (such as natural gas) contained in a volume of one cubic metre at reference temperature and pressure conditions. As such, it is a measure of the actual amount of gas, not the volume of the gas. The reference conditions for standard cubic metre per minute are 0 degrees Celsius and 101.325 kilopascals (kPa) of pressure.","SCMD|Sm3/d",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/eV,electron volt,eV,"An electron volt is the measure of an amount of kinetic energy gained by a single electron accelerating from rest through an electric potential difference of one volt in vacuum. When used as a unit of energy, the numerical value of 1 eV in joules (symbol J) is equivalent to the numerical value of the charge of an electron in coulombs (symbol C). Under the 2019 redefinition of the International System of Units (SI) base units, this sets 1 eV equal to the exact value 1.602176634×10⁻¹⁹ J.","electron-volt|electronvolt",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/eotvos,eotvos,E,"The eotvos is a unit of acceleration divided by distance and is used as a measurement of gravity gradient, being 1 nm/s²/m and equivalent to a gradient of 1 mGal over 10 km. The eotvos was used in conjunction with the older Centimetre–Gram–Second (CGS) system of units and is defined as 10⁻⁹ galileos per centimetre. The symbol of the eotvos unit is E.","Eö|Eötvos",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/millisecond-per-centimetre,millisecond per centimetre,ms/cm,A measure of conductivity. Expressed as time in milliseconds divided by distance in centimetres.,"MS/CM|millisecond per centimeter|ms_cm",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/not-applicable,not applicable,N/A,"Reserved for all those instances where results of qualitative nature are submitted in conjunction with quantitative results, e.g. as part of statutory requirements. For example, non-numeric results used to indicate if a soil sample fizzed when tested with acid, records of colour or other physical properties.",,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/unknown,unknown,,The unit for a given value is unknown.,"N/A|N_A|UNKN|na|none|unkn|unknown",,,,https://linked.data.gov.au/def/uom-geoscience
